Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
12.04.2024,Trabzonspor,Deplasman,1,0,0,0,Galip,%29,45,15,16,0,5,270,203,"%75,2",9,1,10,5,1,4,0,"1,26",10,16,43,11,3,0,0
22.04.2024,Fenerbahçe,Ev Sahibi,2,0,2,1,Berabere,%36,36,7,6,1,3,362,278,"%76,8",11,0,9,4,3,2,0,"1,22",12,6,31,6,4,0,0
27.04.2024,Konyaspor,Ev Sahibi,1,0,0,0,Galip,%37,39,18,5,0,1,318,246,"%77,4",12,2,8,2,2,4,0,"0,39",9,5,25,12,2,0,0
05.05.2024,Galatasaray,Deplasman,1,0,6,2,Mağlup,%31,43,13,10,5,1,280,186,"%66,4",7,3,9,3,4,2,0,"0,80",12,10,22,13,3,0,0
12.05.2024,Başakşehir,Ev Sahibi,0,0,1,1,Mağlup,%38,47,11,7,2,10,283,216,"%76,3",21,7,13,2,4,7,1,"0,54",16,7,16,9,2,0,1
17.05.2024,İstanbulspor,Deplasman,3,2,1,0,Galip,%49,31,4,7,1,7,399,339,"%85,0",22,5,17,10,6,1,1,"1,71",24,7,17,10,1,0,0
25.05.2024,Kayserispor,Ev Sahibi,2,1,1,1,Galip,%41,39,4,10,1,10,305,248,"%81,3",18,3,16,4,6,6,1,"1,02",23,10,9,13,1,0,0
6.08.2022,Gaziantep FK,Ev Sahibi,1,0,1,1,Berabere,%49,49,11,10,3,2,375,284,"%75,7",16,4,9,3,4,2,0,"1,41",15,10,20,11,2,0,0
13.08.2022,Adana Demirspor,Deplasman,0,0,3,1,Mağlup,%46,39,10,15,0,1,419,343,"%81,9",13,2,10,1,8,1,0,"0,62",11,15,10,6,0,0,0
22.08.2022,Alanyaspor,Ev Sahibi,1,1,1,0,Berabere,%34,44,13,14,2,4,279,209,"%74,9",17,5,10,3,6,1,0,"1,52",15,14,11,14,2,0,0
29.08.2022,Beşiktaş,Deplasman,1,0,3,3,Mağlup,%41,55,11,11,1,4,329,261,"%79,3",21,8,6,3,3,0,0,"0,72",16,11,8,15,2,0,0
3.09.2022,F. Karagümrük,Ev Sahibi,0,0,0,0,Berabere,%47,40,9,14,2,11,407,320,"%78,6",29,4,7,3,2,2,0,"0,39",14,14,18,7,1,1,0
11.09.2022,İstanbulspor,Ev Sahibi,1,0,1,0,Berabere,%55,55,23,11,1,9,448,332,"%74,1",28,7,13,5,5,3,0,"0,92",27,11,5,10,2,0,0
18.09.2022,Ankaragücü,Deplasman,1,0,2,2,Mağlup,%55,58,15,13,4,5,437,350,"%80,1",21,3,13,5,3,5,0,"0,79",26,13,9,13,4,0,0
2.10.2022,Hatayspor,Ev Sahibi,1,1,2,2,Mağlup,%68,46,18,6,3,12,517,431,"%83,4",44,14,29,8,13,8,0,"2,42",52,6,6,8,1,0,0
10.10.2022,Başakşehir,Deplasman,2,1,0,0,Galip,%32,52,15,17,2,3,327,233,"%71,3",5,0,7,5,1,1,0,"2,01",8,17,21,9,0,0,0
17.10.2022,Giresunspor,Ev Sahibi,3,2,0,0,Galip,%48,49,17,4,1,2,462,375,"%81,2",18,4,16,6,5,5,1,"1,30",26,4,7,10,0,0,0
22.10.2022,Trabzonspor,Deplasman,0,0,1,1,Mağlup,%41,46,14,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,2,0,0
31.10.2022,Antalyaspor,Ev Sahibi,0,0,2,2,Mağlup,%61,47,17,8,3,2,601,497,"%82,7",14,2,6,0,4,2,0,"0,26",10,8,7,9,2,0,0
7.11.2022,Fenerbahçe,Deplasman,0,0,1,0,Mağlup,%49,55,17,5,4,3,356,277,"%77,8",14,3,8,3,4,1,0,"0,28",12,5,9,23,6,0,0
12.11.2022,Ümraniyespor,Ev Sahibi,2,1,2,1,Berabere,%53,56,20,12,0,6,425,333,"%78,4",22,2,13,9,2,2,0,"1,49",21,12,19,12,1,0,0
24.12.2022,Kasımpaşa,Deplasman,2,1,1,1,Galip,%41,72,27,13,2,6,401,293,"%73,1",13,3,9,3,3,3,0,"1,27",13,13,29,9,2,0,0
29.12.2022,Galatasaray,Ev Sahibi,1,0,2,1,Mağlup,%48,69,24,15,7,2,385,255,"%66,2",12,4,15,6,7,2,0,"1,70",14,15,15,14,3,1,0
4.01.2023,Konyaspor,Deplasman,2,1,2,1,Berabere,%46,48,8,13,0,3,401,320,"%79,8",16,5,10,3,7,0,0,"1,28",14,13,19,13,1,0,0
13.01.2023,Kayserispor,Deplasman,1,0,4,3,Mağlup,%43,50,16,8,0,4,362,289,"%79,8",21,7,17,6,8,3,0,"1,16",21,8,19,15,5,0,0
22.01.2023,Gaziantep FK,Deplasman,2,1,1,0,Galip,%32,52,13,16,3,4,282,205,"%72,7",16,3,13,8,4,1,2,"2,44",27,16,21,11,0,0,0
28.01.2023,Adana Demirspor,Ev Sahibi,1,0,2,1,Mağlup,%43,40,13,15,0,7,448,354,"%79,0",29,8,19,7,6,6,0,"1,20",25,15,23,8,0,0,0
31.01.2023,Alanyaspor,Deplasman,3,2,0,0,Galip,%35,42,11,6,5,4,303,205,"%67,7",19,5,10,6,3,1,0,"1,73",15,6,24,16,2,0,0
