Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
13.04.2024,Ankaragücü,Deplasman,1,1,3,1,Mağlup,%30,52,15,10,1,6,260,178,"%68,5",22,5,7,1,6,0,0,"0,90",14,10,19,10,1,0,0
21.04.2024,Kasımpaşa,Ev Sahibi,2,2,0,0,Galip,%30,53,22,25,1,5,238,144,"%60,5",6,4,12,5,7,0,2,"0,88",10,25,24,11,0,0,0
28.04.2024,Trabzonspor,Deplasman,2,2,4,0,Mağlup,%40,35,3,17,2,2,388,319,"%82,2",13,1,14,3,9,2,1,"0,68",17,17,15,12,2,0,0
5.05.2024,Hatayspor,Ev Sahibi,1,1,1,1,Berabere,%50,38,11,7,1,8,339,258,"%76,1",28,5,14,6,5,3,0,"1,61",30,7,14,15,2,0,0
12.05.2024,Adana Demirspor,Deplasman,6,3,1,1,Galip,%54,35,10,7,5,2,379,308,"%81,3",11,5,19,10,7,2,1,"3,44",29,7,19,17,3,0,0
18.05.2024,F. Karagümrük,Ev Sahibi,3,0,1,0,Galip,%45,53,20,6,1,6,305,233,"%76,4",29,10,12,4,7,1,2,"1,72",17,6,32,12,3,0,0
26.05.2024,Pendikspor,Deplasman,1,1,0,0,Galip,%29,55,10,10,3,3,231,146,"%63,2",10,2,11,4,3,4,1,"1,54",19,10,36,15,4,0,0
6.08.2022,Sivasspor,Deplasman,1,1,1,0,Berabere,%51,51,13,9,1,6,399,327,"%82,0",14,3,16,6,2,8,0,"1,15",26,9,14,14,3,0,0
14.08.2022,Ankaragücü,Ev Sahibi,1,0,0,0,Galip,%40,40,8,9,2,9,344,283,"%82,3",20,7,20,9,8,3,0,"1,60",28,9,18,12,2,0,0
20.08.2022,Hatayspor,Deplasman,2,1,1,1,Galip,%28,29,6,9,1,3,249,170,"%68,3",5,1,11,3,7,1,0,"0,63",15,9,16,10,3,0,0
26.08.2022,Antalyaspor,Ev Sahibi,5,1,2,2,Galip,%38,33,9,16,0,3,355,273,"%76,9",13,4,13,8,2,3,0,"1,78",23,16,13,13,3,0,0
5.09.2022,Galatasaray,Deplasman,1,1,2,1,Mağlup,%42,49,10,11,1,3,367,289,"%78,7",12,3,12,3,6,3,0,"0,63",16,11,23,13,5,0,0
11.09.2022,Ümraniyespor,Ev Sahibi,1,0,1,0,Berabere,%44,44,7,10,1,2,389,301,"%77,4",10,0,5,4,1,0,0,"0,96",11,10,24,14,3,0,0
18.09.2022,Trabzonspor,Deplasman,2,2,3,2,Mağlup,%37,46,15,14,0,2,332,256,"%77,1",11,3,10,3,4,3,0,"0,75",10,14,40,9,3,0,0
1.10.2022,Kasımpaşa,Deplasman,0,0,1,0,Mağlup,%47,51,16,9,1,6,371,282,"%76,0",16,6,8,1,6,1,0,"0,76",15,9,20,21,2,0,0
7.10.2022,Adana Demirspor,Ev Sahibi,1,0,1,0,Berabere,%41,35,8,10,2,2,313,248,"%79,2",18,3,8,4,4,0,0,"0,74",18,10,21,15,2,0,1
15.10.2022,Konyaspor,Deplasman,1,0,0,0,Galip,%43,50,17,4,2,5,374,309,"%82,6",11,4,6,2,2,2,0,"0,60",11,4,32,17,5,0,0
29.10.2022,Alanyaspor,Deplasman,0,0,2,1,Mağlup,%49,32,6,11,6,4,501,426,"%85,0",19,4,15,4,8,3,1,"1,14",14,11,11,8,1,0,0
