Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
10.04.2022,Giresunspor,Ev Sahibi,0,0,1,1,Mağlup,%47,53,14,5,2,4,374,294,"%78,6",20,4,10,4,5,1,1,"0,85",13,5,12,12,3,0,0
18.04.2022,Galatasaray,Deplasman,0,0,2,0,Mağlup,%34,33,6,20,2,3,295,221,"%74,9",8,2,15,8,4,3,0,"1,13",20,20,17,9,2,0,0
24.04.2022,Konyaspor,Ev Sahibi,2,0,3,2,Mağlup,%36,33,9,12,1,1,274,219,"%79,9",11,4,11,5,6,0,0,"1,56",12,12,19,9,2,0,1
1.05.2022,Alanyaspor,Deplasman,1,1,2,0,Mağlup,%21,56,18,5,3,2,162,80,"%49,4",5,0,4,3,1,0,0,"0,19",7,5,35,11,1,0,1
8.05.2022,Ç. Rizespor,Ev Sahibi,1,1,3,2,Mağlup,%37,42,9,9,4,4,358,305,"%85,2",14,6,13,2,7,4,1,"1,25",23,9,17,9,1,0,0
14.05.2022,Kayserispor,Deplasman,0,0,3,2,Mağlup,%41,53,9,14,1,1,356,302,"%84,8",6,1,12,3,5,4,0,"0,29",10,14,14,19,3,0,0
21.05.2022,Fenerbahçe,Ev Sahibi,0,0,5,1,Mağlup,%31,33,4,8,1,0,281,224,"%79,7",2,0,7,4,2,1,1,"0,83",11,8,15,8,1,0,1
12.09.2020,F. Karagümrük,Deplasman,0,0,3,1,Mağlup,%65,61,15,7,2,6,556,465,"%83,6",26,9,20,7,8,5,0,"1,02",37,7,6,10,3,0,0
18.09.2020,Göztepe,Ev Sahibi,1,1,1,1,Berabere,%51,54,20,13,0,5,374,287,"%76,7",16,7,14,1,10,3,0,"1,94",23,13,12,13,2,0,0
26.09.2020,Trabzonspor,Deplasman,1,0,3,3,Mağlup,%42,57,17,15,1,5,340,262,"%77,1",25,6,9,4,5,0,0,"1,15",18,15,7,14,3,0,0
3.10.2020,Antalyaspor,Ev Sahibi,1,1,0,0,Galip,%37,53,22,11,4,7,240,164,"%68,3",18,7,14,4,7,3,1,"1,32",24,11,29,19,4,0,0
17.10.2020,Konyaspor,Deplasman,1,0,1,0,Berabere,%33,61,20,3,2,4,268,178,"%66,4",13,5,9,3,4,2,0,"1,46",12,3,16,14,2,0,0
25.10.2020,Gençlerbirliği,Ev Sahibi,2,1,1,1,Galip,%44,58,14,15,4,3,356,276,"%77,5",18,5,11,4,5,2,0,"1,48",21,15,23,10,0,0,0
1.11.2020,Beşiktaş,Deplasman,0,0,1,0,Mağlup,%31,55,16,20,2,1,282,186,"%66,0",10,3,6,1,3,2,0,"0,24",7,20,18,15,0,0,0
8.11.2020,Denizlispor,Ev Sahibi,2,2,0,0,Galip,%30,62,17,13,0,2,241,164,"%68,0",7,1,9,7,2,0,0,"0,82",8,13,25,20,1,0,0
28.11.2020,Gaziantep FK,Deplasman,2,0,2,1,Berabere,%58,64,24,6,0,4,434,357,"%82,3",36,8,12,5,5,2,0,"1,72",33,6,5,13,3,0,0
5.12.2020,Başakşehir,Ev Sahibi,1,0,1,1,Berabere,%41,57,22,11,0,4,330,241,"%73,0",19,3,10,3,6,1,1,"0,60",11,11,26,17,3,0,0
12.12.2020,Fenerbahçe,Deplasman,3,2,0,0,Galip,%35,59,16,16,0,2,309,218,"%70,6",8,3,10,6,2,2,0,"1,77",15,16,30,15,2,0,0
19.12.2020,Kasımpaşa,Ev Sahibi,2,1,0,0,Galip,%36,51,22,14,3,2,296,219,"%74,0",15,4,15,5,8,2,0,"2,85",21,14,19,21,3,0,0
23.12.2020,Alanyaspor,Deplasman,1,0,1,1,Berabere,%29,48,21,10,2,1,249,158,"%63,5",12,5,13,7,5,1,0,"2,45",20,10,21,19,2,0,0
27.12.2020,Erzurumspor FK,Ev Sahibi,1,0,3,1,Mağlup,%63,64,26,9,0,7,429,335,"%78,1",34,12,14,4,7,3,0,"0,76",31,9,12,13,3,0,0
2.01.2021,Ankaragücü,Deplasman,1,0,3,2,Mağlup,%56,59,26,12,3,7,383,295,"%77,0",31,14,16,2,14,0,1,"2,71",32,12,9,15,2,0,1
5.01.2021,Sivasspor,Ev Sahibi,2,1,2,2,Berabere,%48,63,16,19,3,4,389,302,"%77,6",22,4,9,3,4,2,0,"1,59",26,19,18,14,3,0,0
9.01.2021,Kayserispor,Deplasman,0,0,1,1,Mağlup,%53,79,32,12,1,5,465,363,"%78,1",20,6,12,3,7,2,1,"0,70",19,12,13,12,4,0,0
17.01.2021,Ç. Rizespor,Ev Sahibi,4,0,1,1,Galip,%56,55,20,7,1,4,454,359,"%79,1",16,2,19,9,6,4,0,"2,16",25,7,12,13,0,0,0
20.01.2021,Hatayspor,Deplasman,2,0,1,0,Galip,%45,47,17,10,0,4,324,229,"%70,7",16,8,14,5,5,4,0,"2,25",27,10,22,11,3,0,0
24.01.2021,Galatasaray,Ev Sahibi,0,0,1,0,Mağlup,%34,54,21,16,1,3,268,187,"%69,8",16,4,5,3,2,0,0,"0,22",7,16,33,13,3,0,0
