Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
15.04.2024,Galatasaray,Ev Sahibi,0,0,4,0,Mağlup,%45,45,6,7,2,6,392,319,"%81,4",18,3,14,3,5,6,1,"0,73",17,7,19,12,1,1,0
20.04.2024,Konyaspor,Deplasman,2,1,0,0,Galip,%60,26,6,11,1,1,658,585,"%88,9",12,1,11,3,4,4,0,"1,15",23,11,24,9,3,0,0
28.04.2024,İstanbulspor,Ev Sahibi,6,3,0,0,Galip,%61,44,5,7,1,4,627,567,"%90,4",15,6,17,7,8,2,1,"2,55",35,7,6,12,1,0,0
3.05.2024,Ankaragücü,Deplasman,1,0,1,1,Berabere,%64,46,12,2,1,2,535,462,"%86,4",19,1,15,6,6,3,0,"2,51",22,2,16,9,2,1,0
12.05.2024,Beşiktaş,Ev Sahibi,1,0,1,0,Berabere,%55,42,11,7,4,4,482,426,"%88,4",19,7,18,5,7,6,0,"1,76",30,7,13,15,1,0,0
18.05.2024,Samsunspor,Deplasman,1,1,1,0,Berabere,%66,35,5,11,1,1,640,575,"%89,8",11,2,7,4,3,0,0,"0,35",9,11,15,8,0,0,0
24.05.2024,Antalyaspor,Ev Sahibi,1,1,1,0,Berabere,%62,43,5,7,5,3,665,601,"%90,4",19,6,14,3,7,4,0,"2,21",25,7,10,12,0,0,0
7.08.2022,F. Karagümrük,Deplasman,4,2,2,0,Galip,%49,38,4,9,1,3,432,348,"%80,6",11,3,10,6,2,2,0,"1,86",21,9,31,19,3,0,0
14.08.2022,Beşiktaş,Ev Sahibi,3,1,3,3,Berabere,%77,48,5,6,0,12,598,537,"%89,8",39,8,11,3,7,1,0,"1,80",27,6,5,22,3,0,0
22.08.2022,Sivasspor,Deplasman,1,0,1,1,Berabere,%66,50,8,12,0,6,548,481,"%87,8",17,1,13,5,5,3,0,"1,61",19,12,10,8,2,0,0
27.08.2022,İstanbulspor,Ev Sahibi,0,0,1,0,Mağlup,%66,58,16,2,2,9,593,502,"%84,7",33,6,14,3,6,5,0,"1,28",26,2,8,12,3,0,0
3.09.2022,Başakşehir,Deplasman,0,0,2,1,Mağlup,%59,32,5,4,2,8,619,553,"%89,3",21,3,8,1,6,1,0,"0,27",15,4,5,18,3,0,0
9.09.2022,Ankaragücü,Ev Sahibi,2,0,1,0,Galip,%59,46,8,8,2,4,530,455,"%85,8",21,5,11,6,3,2,0,"0,97",24,8,10,17,2,0,0
18.09.2022,Fenerbahçe,Deplasman,0,0,5,3,Mağlup,%40,51,9,9,4,3,352,286,"%81,3",10,3,7,2,4,1,0,"1,08",13,9,19,18,2,0,0
2.10.2022,Giresunspor,Ev Sahibi,1,0,1,0,Berabere,%70,40,17,6,2,11,594,514,"%86,5",27,6,14,5,6,3,0,"2,39",46,6,8,21,4,0,0
9.10.2022,Hatayspor,Deplasman,0,0,1,0,Mağlup,%71,32,13,7,4,5,708,625,"%88,3",20,4,10,5,2,3,0,"1,32",30,7,13,11,2,0,0
14.10.2022,Antalyaspor,Ev Sahibi,3,1,2,0,Galip,%58,51,13,7,4,7,491,410,"%83,5",26,5,9,6,2,1,0,"2,04",26,7,10,6,2,0,0
23.10.2022,Galatasaray,Deplasman,2,0,2,2,Berabere,%66,41,10,5,5,5,547,462,"%84,5",22,6,15,6,5,4,1,"1,32",19,5,17,10,3,0,0
29.10.2022,Gaziantep FK,Ev Sahibi,2,1,0,0,Galip,%51,41,11,4,1,1,540,459,"%85,0",8,2,9,5,2,2,0,"1,20",8,4,17,13,2,0,0
4.11.2022,Ümraniyespor,Deplasman,1,0,3,2,Mağlup,%67,33,10,2,3,7,591,502,"%84,9",25,5,8,3,2,3,1,"0,43",8,2,8,12,2,0,0
11.11.2022,Adana Demirspor,Ev Sahibi,0,0,0,0,Berabere,%61,44,6,5,1,4,549,467,"%85,1",27,8,16,4,9,3,0,"2,20",33,5,17,21,4,0,0
25.12.2022,Konyaspor,Deplasman,2,0,2,1,Berabere,%52,38,11,6,3,5,486,400,"%82,3",11,4,15,6,5,4,2,"2,51",25,6,22,21,4,0,0
28.12.2022,Kayserispor,Ev Sahibi,3,2,1,0,Galip,%43,65,14,12,1,0,447,358,"%80,1",11,2,5,3,2,0,0,"1,42",12,12,17,23,3,0,0
4.01.2023,Kasımpaşa,Deplasman,1,0,4,2,Mağlup,%71,40,16,6,1,7,646,565,"%87,5",40,11,14,2,9,3,0,"1,79",27,6,7,13,0,0,0
9.01.2023,Trabzonspor,Ev Sahibi,5,3,0,0,Galip,%32,50,10,8,2,2,347,256,"%73,8",6,0,11,6,4,1,1,"2,14",22,8,23,12,1,0,0
22.01.2023,F. Karagümrük,Ev Sahibi,2,1,2,0,Berabere,%54,25,9,3,1,7,570,501,"%87,9",23,10,15,5,7,3,0,"1,48",21,3,15,9,1,0,0
27.01.2023,Beşiktaş,Deplasman,0,0,3,1,Mağlup,%44,54,11,11,2,3,477,377,"%79,0",9,1,6,3,2,1,0,"1,18",10,11,18,15,2,0,0
31.01.2023,Sivasspor,Ev Sahibi,0,0,3,2,Mağlup,%65,56,13,5,2,4,564,475,"%84,2",29,5,8,2,4,2,0,"0,40",18,5,17,9,2,0,0
5.02.2023,İstanbulspor,Deplasman,1,0,2,0,Mağlup,%64,50,17,12,0,11,643,547,"%85,1",34,8,14,4,9,1,2,"1,36",27,12,6,10,1,0,0
3.03.2023,Başakşehir,Ev Sahibi,1,0,0,0,Galip,%36,62,14,6,2,2,386,310,"%80,3",8,1,9,3,4,2,1,"1,32",17,6,29,9,1,0,1
12.03.2023,Ankaragücü,Deplasman,0,0,2,1,Mağlup,%63,68,16,10,3,2,546,462,"%84,6",23,2,10,1,6,3,0,"0,52",20,10,6,17,2,0,0
19.03.2023,Fenerbahçe,Ev Sahibi,1,1,3,0,Mağlup,%29,45,7,8,2,1,265,179,"%67,5",7,2,4,2,1,1,0,"0,73",10,8,26,10,2,0,0
2.04.2023,Giresunspor,Deplasman,2,1,2,0,Berabere,%51,60,10,12,0,2,442,351,"%79,4",13,4,10,4,4,2,1,"2,09",16,12,28,20,4,0,0
14.04.2023,Antalyaspor,Deplasman,1,1,3,2,Mağlup,%60,44,9,4,0,1,551,471,"%85,5",9,0,9,3,4,2,0,"0,62",11,4,11,13,2,0,1
18.04.2023,Galatasaray,Ev Sahibi,1,1,4,2,Mağlup,%44,36,9,8,2,6,430,359,"%83,5",19,6,10,2,4,4,0,"1,18",14,8,17,16,3,0,0
28.04.2023,Ümraniyespor,Ev Sahibi,1,1,0,0,Galip,%37,55,15,9,1,4,327,226,"%69,1",16,5,8,3,3,2,0,"0,78",18,9,27,12,0,0,0
06.05.2023,Adana Demirspor,Deplasman,2,2,4,2,Mağlup,%49,48,12,9,3,2,455,372,"%81,8",24,3,13,4,7,2,1,"1,71",18,9,7,13,2,0,0
16.05.2023,Konyaspor,Ev Sahibi,0,0,3,1,Mağlup,%58,35,9,5,7,3,497,427,"%85,9",23,7,12,4,6,2,1,"0,93",26,5,11,12,5,0,0
20.05.2023,Kayserispor,Deplasman,4,2,0,0,Galip,%20,43,15,8,1,2,181,120,"%66,3",4,0,7,6,0,1,0,"1,61",5,8,43,21,2,0,0
30.05.2023,Kasımpaşa,Ev Sahibi,1,0,3,0,Mağlup,%54,29,13,8,1,5,513,423,"%82,5",21,7,15,3,5,7,0,"1,42",33,8,15,14,1,0,0
3.06.2023,Trabzonspor,Deplasman,1,1,5,4,Mağlup,%31,28,5,11,1,2,303,243,"%80,2",6,1,6,4,2,0,0,"0,74",8,11,13,9,0,0,1
