Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
14.04.2024,İstanbulspor,Ev Sahibi,0,0,3,0,Mağlup,%57,49,11,4,3,4,513,440,"%85,8",22,4,13,2,6,5,0,"2,11",26,4,15,17,2,0,0
21.04.2024,Antalyaspor,Deplasman,1,1,2,0,Mağlup,%38,51,14,12,3,3,325,242,"%74,5",13,2,12,6,4,2,0,"2,58",26,12,19,14,3,0,0
27.04.2024,Başakşehir,Ev Sahibi,1,0,2,1,Mağlup,%56,52,18,3,1,6,446,359,"%80,5",22,6,23,8,9,6,1,"1,34",25,3,5,12,1,0,0
5.05.2024,Gaziantep FK,Deplasman,1,1,1,1,Berabere,%50,58,19,10,2,3,360,278,"%77,2",9,2,17,5,6,6,0,"1,01",12,10,22,13,5,0,0
12.05.2024,Ankaragücü,Ev Sahibi,2,0,1,0,Galip,%40,46,24,5,0,2,353,278,"%78,8",13,4,16,5,7,4,1,"1,56",20,5,20,10,6,0,0
18.05.2024,Beşiktaş,Deplasman,2,1,2,0,Berabere,%31,54,8,10,2,3,242,184,"%76,0",6,4,8,3,3,2,0,"1,09",8,10,33,17,3,0,0
26.05.2024,Ç. Rizespor,Ev Sahibi,2,1,0,0,Galip,%39,56,13,5,0,2,304,249,"%81,9",10,4,13,6,6,1,0,"2,17",20,5,19,12,0,0,0
12.08.2022,Trabzonspor,Deplasman,0,0,1,0,Mağlup,%53,50,14,6,0,2,449,370,"%82,4",13,5,7,3,3,1,0,"0,26",14,6,19,10,3,0,0
20.08.2022,Gaziantep FK,Ev Sahibi,1,1,2,1,Mağlup,%72,44,12,9,0,4,623,548,"%88,0",18,3,15,3,8,4,0,"1,65",19,9,12,5,2,0,0
28.08.2022,Kasımpaşa,Deplasman,0,0,1,1,Mağlup,%66,50,11,7,1,4,567,492,"%86,8",20,5,11,3,5,3,0,"1,09",23,7,9,12,1,0,0
4.09.2022,Adana Demirspor,Ev Sahibi,1,1,1,0,Berabere,%55,41,6,12,3,2,468,406,"%86,8",9,2,15,6,4,5,1,"2,91",32,12,19,12,6,0,0
10.09.2022,Konyaspor,Deplasman,0,0,1,0,Mağlup,%54,33,6,4,1,4,494,436,"%88,3",21,3,6,1,3,2,0,"0,10",9,4,15,11,1,0,0
16.09.2022,Kayserispor,Ev Sahibi,0,0,4,2,Mağlup,%58,40,8,7,3,8,523,459,"%87,8",40,8,16,4,8,4,0,"1,67",28,7,12,9,0,0,1
