Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
17.04.2021,Erzurumspor FK,Ev Sahibi,2,0,3,1,Mağlup,%51,47,9,7,2,6,418,352,"%84,2",18,6,13,5,4,4,0,"1,13",28,7,15,13,1,0,0
21.04.2021,Ankaragücü,Deplasman,1,1,1,1,Berabere,%50,54,17,24,0,3,386,313,"%81,1",14,1,5,2,2,1,0,"0,29",10,24,20,22,3,0,0
24.04.2021,Sivasspor,Ev Sahibi,1,0,1,1,Berabere,%62,54,20,5,2,5,541,454,"%83,9",8,2,7,3,2,2,0,"0,96",16,5,23,12,0,0,0
28.04.2021,Kayserispor,Deplasman,3,1,6,3,Mağlup,%51,41,6,12,0,6,421,356,"%84,6",17,5,16,7,4,5,0,"2,17",20,12,9,11,5,1,0
02.05.2021,Ç. Rizespor,Ev Sahibi,0,0,1,0,Mağlup,%55,39,7,13,0,0,478,421,"%88,1",10,4,8,1,6,1,1,"1,06",9,13,8,12,2,0,0
8.05.2021,Hatayspor,Deplasman,0,0,1,0,Mağlup,%50,54,12,10,0,3,419,343,"%81,9",13,3,11,2,4,5,0,"1,29",15,10,11,8,1,0,0
11.05.2021,Galatasaray,Ev Sahibi,1,0,4,2,Mağlup,%43,45,9,13,0,1,395,320,"%81,0",6,2,7,3,2,2,0,"1,25",14,13,16,12,5,1,0
15.05.2021,F. Karagümrük,Deplasman,1,1,5,2,Mağlup,%28,45,3,17,1,0,237,171,"%72,2",3,1,8,3,3,2,0,"1,53",8,17,15,16,1,1,0
16.08.2019,Galatasaray,Ev Sahibi,2,0,0,0,Galip,%48,66,14,6,2,6,419,345,"%82,3",25,4,15,5,9,1,1,"1,85",26,6,15,12,4,0,0
25.08.2019,Antalyaspor,Deplasman,2,1,0,0,Galip,%44,26,5,7,1,3,383,314,"%82,0",11,2,8,3,4,1,0,"0,75",12,7,21,14,3,0,0
31.08.2019,Göztepe,Deplasman,0,0,0,0,Berabere,%49,56,20,10,0,1,438,328,"%74,9",5,1,5,1,2,2,0,"0,72",8,10,32,14,3,1,0
15.09.2019,Konyaspor,Ev Sahibi,0,0,1,0,Mağlup,%41,49,18,8,2,3,445,358,"%80,4",24,6,8,2,3,3,0,"0,94",11,8,12,13,4,0,0
21.09.2019,Kayserispor,Deplasman,1,0,1,1,Berabere,%53,60,19,9,2,4,480,401,"%83,5",32,7,18,5,8,5,0,"1,41",15,9,15,13,1,0,0
28.09.2019,Kasımpaşa,Ev Sahibi,0,0,1,0,Mağlup,%50,59,26,14,0,4,421,331,"%78,6",18,6,16,7,6,3,2,"1,91",25,14,18,10,0,0,0
4.10.2019,Yeni Malatyaspor,Deplasman,1,0,5,2,Mağlup,%44,47,18,8,2,3,302,222,"%73,5",22,8,9,4,5,0,1,"0,40",16,8,17,13,6,0,0
20.10.2019,Fenerbahçe,Ev Sahibi,1,0,2,1,Mağlup,%40,49,16,15,1,5,331,227,"%68,6",23,3,3,1,2,0,0,"0,14",6,15,11,12,2,0,0
27.10.2019,Gençlerbirliği,Deplasman,2,1,0,0,Galip,%38,44,12,13,0,6,330,214,"%64,8",15,3,10,3,6,1,0,"1,51",17,13,24,9,2,0,0
3.11.2019,Sivasspor,Ev Sahibi,0,0,2,1,Mağlup,%52,77,31,13,1,2,393,269,"%68,4",19,4,10,2,6,2,0,"0,86",18,13,11,14,4,0,0
10.11.2019,Beşiktaş,Deplasman,0,0,1,0,Mağlup,%37,53,18,11,3,6,356,266,"%74,7",16,2,11,3,5,3,0,"0,51",11,11,20,16,2,0,0
23.11.2019,Ç. Rizespor,Ev Sahibi,2,0,0,0,Galip,%56,54,22,12,1,7,458,380,"%83,0",26,7,12,3,5,4,0,"1,78",27,12,14,13,3,0,0
1.12.2019,Gaziantep FK,Deplasman,2,0,1,0,Galip,%39,41,10,11,1,2,327,242,"%74,0",9,2,5,2,1,2,0,"0,63",13,11,23,18,5,0,0
8.12.2019,Başakşehir,Ev Sahibi,1,0,1,0,Berabere,%32,47,21,14,0,4,288,190,"%66,0",14,2,7,2,5,0,1,"0,74",8,14,27,15,3,0,0
16.12.2019,Trabzonspor,Deplasman,2,0,1,1,Galip,%40,56,18,18,1,3,368,268,"%72,8",12,2,10,4,3,3,0,"1,20",18,18,18,13,1,0,0
23.12.2019,Alanyaspor,Ev Sahibi,1,0,5,3,Mağlup,%51,56,12,9,0,4,451,361,"%80,0",17,5,13,4,4,5,0,"1,48",21,9,15,13,1,0,0
28.12.2019,Ankaragücü,Deplasman,2,2,2,0,Berabere,%33,55,21,11,0,3,252,163,"%64,7",9,4,7,2,5,0,0,"1,30",4,11,33,9,1,0,1
19.01.2020,Galatasaray,Deplasman,1,0,2,1,Mağlup,%34,42,10,15,2,9,310,231,"%74,5",21,4,9,2,3,4,1,"1,26",10,15,22,10,4,0,0
26.01.2020,Antalyaspor,Ev Sahibi,0,0,3,2,Mağlup,%69,56,18,7,1,8,562,477,"%84,9",41,5,11,2,6,3,0,"1,22",16,7,8,11,2,0,0
3.02.2020,Göztepe,Ev Sahibi,1,0,1,1,Berabere,%59,44,16,11,1,8,475,399,"%84,0",37,6,19,7,8,4,1,"1,89",30,11,17,11,3,0,0
8.02.2020,Konyaspor,Deplasman,0,0,0,0,Berabere,%36,54,17,11,0,4,367,275,"%74,9",19,5,11,2,4,5,0,"1,05",11,11,26,18,1,0,0
15.02.2020,Kayserispor,Ev Sahibi,0,0,1,0,Mağlup,%53,51,17,9,1,10,473,412,"%87,1",40,8,9,3,5,1,0,"0,41",27,9,18,11,0,0,0
24.02.2020,Kasımpaşa,Deplasman,0,0,2,1,Mağlup,%50,44,13,14,0,6,457,357,"%78,1",26,5,8,3,4,1,0,"0,36",21,14,24,13,1,0,0
1.03.2020,Yeni Malatyaspor,Ev Sahibi,2,1,0,0,Galip,%60,58,18,5,0,12,412,332,"%80,6",34,6,24,11,5,8,1,"2,19",35,5,13,17,0,0,0
7.03.2020,Fenerbahçe,Deplasman,2,1,2,1,Berabere,%50,43,11,9,2,3,420,355,"%84,5",15,3,12,8,3,1,0,"1,98",16,9,20,20,4,0,0
14.03.2020,Gençlerbirliği,Ev Sahibi,1,0,0,0,Galip,%48,50,17,4,7,5,362,291,"%80,4",12,3,19,8,8,3,0,"1,24",17,4,41,9,1,0,0
15.06.2020,Sivasspor,Deplasman,0,0,1,1,Mağlup,%42,54,19,9,0,4,351,259,"%73,8",13,2,9,2,5,2,0,"0,46",16,9,12,13,2,0,1
20.06.2020,Beşiktaş,Ev Sahibi,1,0,5,1,Mağlup,%36,49,15,7,0,4,314,259,"%82,5",19,5,12,3,6,3,0,"1,70",15,7,20,15,2,0,0
28.06.2020,Ç. Rizespor,Deplasman,2,2,2,1,Berabere,%35,58,25,15,0,1,315,221,"%70,2",12,1,5,1,3,1,0,"0,40",14,15,26,11,1,0,0
3.07.2020,Gaziantep FK,Ev Sahibi,0,0,1,1,Mağlup,%59,63,24,7,5,7,478,373,"%78,0",23,3,9,0,6,3,1,"0,42",15,7,16,17,2,0,0
7.07.2020,Başakşehir,Deplasman,0,0,2,0,Mağlup,%42,43,12,17,1,1,355,264,"%74,4",25,1,10,3,5,2,0,"0,80",11,17,31,12,1,0,0
13.07.2020,Trabzonspor,Ev Sahibi,2,0,1,1,Galip,%41,63,21,15,0,3,336,261,"%77,7",19,4,14,5,5,4,0,"1,10",21,15,27,13,0,0,0
19.07.2020,Alanyaspor,Deplasman,0,0,1,0,Mağlup,%36,41,16,13,0,4,285,197,"%69,1",17,3,10,2,6,2,0,"0,77",8,13,27,14,1,0,0
25.07.2020,Ankaragücü,Ev Sahibi,0,0,1,0,Mağlup,%44,53,19,16,1,6,359,283,"%78,8",17,4,18,5,9,4,0,"2,11",27,16,8,12,2,0,0
