Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
13.04.2024,Kayserispor,Ev Sahibi,0,0,0,0,Berabere,%54,58,16,13,2,9,416,341,"%82,0",22,5,27,6,9,12,0,"1,54",31,13,9,6,0,0,0
20.04.2024,Samsunspor,Deplasman,1,1,1,0,Berabere,%53,72,18,9,0,4,428,320,"%74,8",12,1,10,3,4,3,0,"0,47",16,9,29,6,3,0,0
26.04.2024,Galatasaray,Ev Sahibi,0,0,3,0,Mağlup,%40,45,6,7,1,5,304,245,"%80,6",11,3,18,8,2,8,0,"0,82",21,7,33,8,2,0,0
4.05.2024,İstanbulspor,Deplasman,1,1,0,0,Galip,%45,47,9,8,1,5,437,352,"%80,5",9,4,14,4,8,2,0,"1,57",13,8,20,15,2,0,0
12.05.2024,Gaziantep FK,Ev Sahibi,1,1,6,3,Mağlup,%46,30,1,5,3,0,314,233,"%74,2",11,0,7,4,1,2,0,"0,56",5,5,5,9,4,0,1
17.05.2024,Antalyaspor,Deplasman,1,0,2,1,Mağlup,%48,49,2,7,0,8,427,377,"%88,3",17,1,16,6,5,5,0,"2,51",31,7,14,14,1,0,0
26.05.2024,Başakşehir,Ev Sahibi,2,1,6,4,Mağlup,%49,35,5,6,2,2,432,374,"%86,6",10,0,13,6,3,4,0,"1,38",18,6,4,8,0,0,0
7.08.2022,Giresunspor,Deplasman,3,2,2,0,Galip,%48,63,13,14,2,1,402,331,"%82,3",9,2,10,4,3,3,0,"0,61",18,14,20,16,2,0,0
13.08.2022,Sivasspor,Ev Sahibi,3,1,0,0,Galip,%54,48,13,12,2,7,507,437,"%86,2",12,2,27,13,11,3,0,"1,72",17,12,12,12,2,0,0
22.08.2022,Fenerbahçe,Deplasman,2,0,4,2,Mağlup,%51,50,11,10,4,2,369,303,"%82,1",11,2,14,9,3,2,0,"2,49",22,10,8,13,4,0,1
27.08.2022,Ümraniyespor,Ev Sahibi,1,1,0,0,Galip,%45,40,7,7,3,4,409,328,"%80,2",13,3,15,4,8,3,0,"1,68",22,7,18,9,2,0,0
4.09.2022,Hatayspor,Deplasman,1,0,1,1,Berabere,%45,34,7,7,2,5,378,309,"%81,7",19,7,23,7,10,6,0,"1,56",31,7,11,9,2,0,0
12.09.2022,Trabzonspor,Ev Sahibi,3,1,2,1,Galip,%36,45,13,6,2,2,327,243,"%74,3",11,3,19,6,10,3,1,"2,35",20,6,17,12,4,0,0
17.09.2022,Antalyaspor,Deplasman,3,1,0,0,Galip,%60,36,8,3,3,2,555,501,"%90,3",11,2,13,7,3,3,0,"1,25",13,3,19,11,3,0,1
1.10.2022,Galatasaray,Ev Sahibi,0,0,0,0,Berabere,%45,47,5,20,3,4,357,269,"%75,4",8,1,8,2,3,3,0,"0,55",13,20,20,12,1,1,0
7.10.2022,Gaziantep FK,Deplasman,1,0,1,0,Berabere,%59,39,7,9,4,5,468,405,"%86,5",17,5,22,7,9,6,2,"2,42",24,9,11,14,1,0,0
15.10.2022,Kasımpaşa,Deplasman,4,2,1,0,Galip,%47,45,8,13,2,4,448,362,"%80,8",11,3,14,5,4,5,0,"1,04",21,13,21,15,3,0,0
23.10.2022,Konyaspor,Ev Sahibi,1,1,1,1,Berabere,%55,55,9,7,3,2,456,369,"%80,9",13,3,24,4,13,7,1,"1,70",28,7,10,12,1,0,0
30.10.2022,Kayserispor,Deplasman,2,1,2,0,Berabere,%40,38,5,13,2,3,378,314,"%83,1",8,0,14,5,5,4,0,"1,85",17,13,21,11,2,0,0
11.11.2022,Alanyaspor,Deplasman,0,0,0,0,Berabere,%39,46,5,12,5,6,351,274,"%78,1",14,5,9,1,2,6,0,"0,34",26,12,21,11,1,0,1
25.12.2022,F. Karagümrük,Ev Sahibi,2,2,1,1,Galip,%51,50,6,10,2,4,461,385,"%83,5",9,3,16,6,6,4,0,"1,81",28,10,24,15,3,0,0
29.12.2022,Beşiktaş,Deplasman,0,0,1,1,Mağlup,%44,49,10,13,3,4,395,306,"%77,5",13,1,13,3,5,5,1,"0,85",20,13,29,15,2,0,0
5.01.2023,İstanbulspor,Ev Sahibi,6,1,0,0,Galip,%52,49,12,6,5,4,525,436,"%83,0",9,3,17,11,5,1,0,"3,55",25,6,14,12,1,0,0
9.01.2023,Başakşehir,Deplasman,1,0,2,0,Mağlup,%45,46,8,8,2,4,407,324,"%79,6",13,3,18,5,6,7,0,"1,11",39,8,17,12,3,0,0
14.01.2023,Ankaragücü,Ev Sahibi,3,0,1,0,Galip,%49,41,8,8,4,5,451,376,"%83,4",15,2,12,5,4,3,0,"0,92",22,8,23,8,2,0,0
20.01.2023,Giresunspor,Ev Sahibi,1,0,1,1,Berabere,%75,65,16,7,0,17,585,523,"%89,4",41,13,31,6,15,10,2,"2,53",54,7,9,13,5,1,0
