Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
15.10.2016,Galatasaray,Ev Sahibi,0,0,1,1,Mağlup,%43,58,18,16,4,3,375,283,"%75,5",18,4,11,4,7,0,0,0,18,16,11,15,2,0,0
21.10.2016,Ç. Rizespor,Deplasman,1,0,2,1,Mağlup,%59,47,9,13,1,7,390,316,"%81,0",30,5,16,7,7,2,0,0,23,13,7,19,7,0,0
28.10.2016,Beşiktaş,Ev Sahibi,1,1,1,0,Berabere,%40,35,13,15,3,5,314,231,"%73,6",14,2,10,3,6,1,0,0,8,15,20,24,3,0,0
5.11.2016,Antalyaspor,Deplasman,0,0,1,1,Mağlup,%53,58,16,14,1,4,356,264,"%74,2",20,3,10,1,7,2,2,0,10,14,16,20,6,0,0
20.11.2016,Kayserispor,Deplasman,2,0,0,0,Galip,%53,70,20,12,2,4,374,275,"%73,5",19,4,12,5,5,2,0,0,12,12,19,18,0,0,0
27.11.2016,Trabzonspor,Ev Sahibi,0,0,0,0,Berabere,%34,55,13,19,1,6,261,166,"%63,6",21,2,8,3,4,1,0,0,19,19,35,17,2,0,1
4.12.2016,Adanaspor,Deplasman,2,1,0,0,Galip,%45,53,19,21,0,3,366,284,"%77,6",11,2,10,5,3,2,0,0,12,21,30,22,3,0,0
10.12.2016,Başakşehir,Ev Sahibi,0,0,0,0,Berabere,%40,33,11,12,1,7,288,202,"%70,1",26,6,12,1,7,4,0,0,15,12,22,16,1,0,0
19.12.2016,Fenerbahçe,Deplasman,0,0,3,1,Mağlup,%53,61,13,8,2,13,375,292,"%77,9",30,10,18,9,6,3,2,0,32,8,19,16,1,0,0
26.12.2016,Bursaspor,Ev Sahibi,3,1,1,1,Galip,%51,66,30,17,2,8,364,254,"%69,8",19,7,17,8,9,0,1,0,26,17,29,16,0,0,0
15.01.2017,Kasımpaşa,Deplasman,0,0,3,3,Mağlup,%51,48,3,20,1,9,440,357,"%81,1",30,7,13,4,5,4,0,0,25,20,15,17,4,1,0
29.01.2017,Sincan Bld Ankaraspor,Ev Sahibi,1,1,1,0,Berabere,%48,59,12,19,0,4,360,243,"%67,5",9,1,12,3,7,2,0,0,23,19,24,14,3,0,0
11.02.2017,Alanyaspor,Deplasman,0,0,3,2,Mağlup,%45,40,9,20,1,5,388,289,"%74,5",19,5,8,3,4,1,1,0,19,20,24,19,1,0,0
19.02.2017,Konyaspor,Ev Sahibi,2,1,0,0,Galip,%40,65,22,22,2,3,293,199,"%67,9",19,5,9,3,2,4,0,0,19,22,31,18,3,0,0
26.02.2017,Karabükspor,Deplasman,0,0,1,1,Mağlup,%45,65,8,21,4,1,354,222,"%62,7",9,3,10,3,5,2,0,0,12,21,22,20,5,0,0
6.03.2017,Akhisarspor,Ev Sahibi,2,1,0,0,Galip,%40,67,23,9,0,5,287,193,"%67,2",16,2,11,5,5,1,0,0,21,9,30,20,0,0,0
11.03.2017,Galatasaray,Deplasman,2,1,3,2,Mağlup,%34,56,20,25,7,6,298,217,"%72,8",21,6,8,5,2,1,0,0,17,25,26,15,1,0,0
19.03.2017,Ç. Rizespor,Ev Sahibi,1,0,0,0,Galip,%46,54,19,19,1,4,378,281,"%74,3",19,3,5,2,3,0,1,0,16,19,27,11,1,0,0
2.04.2017,Beşiktaş,Deplasman,0,0,3,1,Mağlup,%34,52,14,17,2,3,258,166,"%64,3",13,2,4,3,1,0,0,0,8,17,27,22,3,0,0
8.04.2017,Antalyaspor,Ev Sahibi,1,1,1,1,Berabere,%40,54,19,18,0,6,245,162,"%66,1",15,4,12,4,4,4,0,0,11,18,21,19,3,0,0
12.04.2017,Gaziantepspor,Deplasman,1,0,0,0,Galip,%46,53,17,21,0,3,343,227,"%66,2",25,7,6,1,5,0,0,0,10,21,34,17,2,0,0
22.04.2017,Kayserispor,Ev Sahibi,2,2,1,1,Galip,%40,75,22,21,1,2,335,225,"%67,2",8,1,13,7,4,2,0,0,19,21,28,16,0,0,0
29.04.2017,Trabzonspor,Deplasman,0,0,0,0,Berabere,%39,50,11,22,4,9,280,199,"%71,1",21,6,7,1,3,3,0,0,11,22,32,19,3,1,0
6.05.2017,Adanaspor,Ev Sahibi,0,0,1,1,Mağlup,%62,61,21,16,1,16,469,363,"%77,4",40,14,24,10,9,5,0,0,55,16,10,18,2,0,0
13.05.2017,Başakşehir,Deplasman,1,1,2,0,Mağlup,%41,45,9,25,3,1,333,250,"%75,1",9,2,9,3,2,4,0,0,15,25,26,15,2,0,0
22.05.2017,Fenerbahçe,Ev Sahibi,1,1,2,0,Mağlup,%46,70,19,17,0,4,343,247,"%72,0",17,2,8,3,5,0,0,0,16,17,22,17,1,0,0
28.05.2017,Bursaspor,Deplasman,2,0,1,1,Galip,%52,67,27,26,2,4,367,270,"%73,6",13,5,9,4,4,1,0,0,17,26,31,21,3,0,0
2.06.2017,Kasımpaşa,Ev Sahibi,1,1,0,0,Galip,%48,43,10,6,6,8,387,309,"%79,8",22,7,11,3,5,3,1,0,16,6,17,16,0,0,0
17.08.2015,Ç. Rizespor,Ev Sahibi,2,0,3,1,Mağlup,%55,47,12,17,1,3,402,317,"%78,9",22,4,17,3,8,6,0,0,20,17,11,20,3,0,0
